"rules","support","confidence","coverage","lift","count"
"235","{ChildBks,ArtBks,ItalArt} => {ItalCook}",0.0285,0.791666666666667,0.036,6.97503671071953,57
"104","{ChildBks,GeogBks,ItalCook} => {ItalAtlas}",0.0135,0.257142857142857,0.0525,6.94980694980695,27
"930","{ChildBks,CookBks,GeogBks,ItalCook} => {ItalAtlas}",0.0135,0.257142857142857,0.0525,6.94980694980695,27
"264","{ChildBks,CookBks,ItalCook} => {ItalArt}",0.0285,0.335294117647059,0.085,6.91328077622802,57
"188","{CookBks,ArtBks,Florence} => {ItalArt}",0.0105,0.333333333333333,0.0315,6.87285223367698,21
"88","{ChildBks,ArtBks,ItalCook} => {ItalAtlas}",0.0115,0.252747252747253,0.0455,6.83100683100683,23
"920","{ChildBks,CookBks,ArtBks,ItalCook} => {ItalAtlas}",0.0115,0.252747252747253,0.0455,6.83100683100683,23
"103","{ChildBks,GeogBks,ItalAtlas} => {ItalCook}",0.0135,0.771428571428571,0.0175,6.79672750157332,27
"899","{ChildBks,RefBks,GeogBks,ItalAtlas} => {ItalCook}",0.0135,0.771428571428571,0.0175,6.79672750157332,27
"10","{ChildBks,ItalAtlas,ItalArt} => {ItalCook}",0.011,0.758620689655172,0.0145,6.6838827282394,22
"808","{ChildBks,RefBks,ItalAtlas,ItalArt} => {ItalCook}",0.011,0.758620689655172,0.0145,6.6838827282394,22
"818","{ChildBks,ArtBks,ItalAtlas,ItalArt} => {ItalCook}",0.011,0.758620689655172,0.0145,6.6838827282394,22
"1499","{ChildBks,RefBks,ArtBks,ItalAtlas,ItalArt} => {ItalCook}",0.011,0.758620689655172,0.0145,6.6838827282394,22
"2","{RefBks,ItalAtlas,ItalArt} => {ItalCook}",0.0125,0.757575757575758,0.0165,6.67467627820051,25
"6","{ArtBks,ItalAtlas,ItalArt} => {ItalCook}",0.0125,0.757575757575758,0.0165,6.67467627820051,25
"803","{RefBks,ArtBks,ItalAtlas,ItalArt} => {ItalCook}",0.0125,0.757575757575758,0.0165,6.67467627820051,25
"224","{YouthBks,CookBks,ItalCook} => {ItalArt}",0.019,0.322033898305085,0.059,6.63987419185742,38
"87","{ChildBks,ArtBks,ItalAtlas} => {ItalCook}",0.0115,0.741935483870968,0.0155,6.53687650987637,23
"879","{ChildBks,RefBks,ArtBks,ItalAtlas} => {ItalCook}",0.0115,0.741935483870968,0.0155,6.53687650987637,23
"220","{ChildBks,YouthBks,ItalCook} => {ItalArt}",0.0145,0.315217391304348,0.046,6.49932765575975,29
"1020","{ChildBks,YouthBks,CookBks,ItalCook} => {ItalArt}",0.0145,0.315217391304348,0.046,6.49932765575975,29
"80","{ChildBks,YouthBks,ItalCook} => {ItalAtlas}",0.011,0.239130434782609,0.046,6.46298472385429,22
"96","{ChildBks,DoItYBks,ItalCook} => {ItalAtlas}",0.011,0.239130434782609,0.046,6.46298472385429,22
"915","{ChildBks,YouthBks,CookBks,ItalCook} => {ItalAtlas}",0.011,0.239130434782609,0.046,6.46298472385429,22
"925","{ChildBks,CookBks,DoItYBks,ItalCook} => {ItalAtlas}",0.011,0.239130434782609,0.046,6.46298472385429,22
"184","{ChildBks,ArtBks,Florence} => {ItalArt}",0.0105,0.313432835820896,0.0335,6.46253269733805,21
"79","{ChildBks,YouthBks,ItalAtlas} => {ItalCook}",0.011,0.733333333333333,0.015,6.46108663729809,22
"869","{ChildBks,YouthBks,RefBks,ItalAtlas} => {ItalCook}",0.011,0.733333333333333,0.015,6.46108663729809,22
"67","{RefBks,GeogBks,ItalAtlas} => {ItalCook}",0.015,0.731707317073171,0.0205,6.44676050284732,30
"59","{RefBks,ArtBks,ItalAtlas} => {ItalCook}",0.013,0.722222222222222,0.018,6.36319138521782,26
"112","{ChildBks,CookBks,ItalCook} => {ItalAtlas}",0.02,0.235294117647059,0.085,6.35930047694754,40
"108","{CookBks,GeogBks,ItalCook} => {ItalAtlas}",0.015,0.234375,0.064,6.33445945945946,30
"92","{CookBks,ArtBks,ItalCook} => {ItalAtlas}",0.013,0.230088495575221,0.0565,6.21860798851949,26
"71","{ChildBks,RefBks,ItalAtlas} => {ItalCook}",0.02,0.701754385964912,0.0285,6.18285802612257,40
"55","{YouthBks,RefBks,ItalAtlas} => {ItalCook}",0.012,0.685714285714286,0.0175,6.04153555695406,24
"63","{DoItYBks,RefBks,ItalAtlas} => {ItalCook}",0.0125,0.657894736842105,0.019,5.79642939948991,25
"100","{CookBks,DoItYBks,ItalCook} => {ItalAtlas}",0.0125,0.213675213675214,0.0585,5.77500577500577,25
"95","{ChildBks,DoItYBks,ItalAtlas} => {ItalCook}",0.011,0.647058823529412,0.017,5.70095879761596,22
"889","{ChildBks,DoItYBks,RefBks,ItalAtlas} => {ItalCook}",0.011,0.647058823529412,0.017,5.70095879761596,22
"945","{ChildBks,CookBks,RefBks,ArtBks} => {ItalAtlas}",0.0125,0.204918032786885,0.061,5.53832521045636,25
"136","{ChildBks,RefBks,ArtBks} => {ItalAtlas}",0.0155,0.203947368421053,0.076,5.51209103840683,31
"132","{RefBks,ArtBks,GeogBks} => {ItalAtlas}",0.0115,0.20353982300885,0.0565,5.50107629753647,23
"84","{YouthBks,CookBks,ItalCook} => {ItalAtlas}",0.012,0.203389830508475,0.059,5.49702244617499,24
"352","{CookBks,DoItYBks,ArtBks} => {ItalArt}",0.027,0.266009852216749,0.1015,5.48473922096389,54
"940","{ChildBks,RefBks,ArtBks,GeogBks} => {ItalAtlas}",0.01,0.202020202020202,0.0495,5.46000546000546,20
"140","{CookBks,RefBks,ArtBks} => {ItalAtlas}",0.014,0.2,0.07,5.40540540540541,28
"1110","{YouthBks,CookBks,DoItYBks,ArtBks} => {ItalArt}",0.0135,0.257142857142857,0.0525,5.30191458026509,27
"308","{YouthBks,DoItYBks,ArtBks} => {ItalArt}",0.015,0.25,0.06,5.15463917525773,30
"144","{ChildBks,DoItYBks,RefBks} => {ItalAtlas}",0.017,0.188888888888889,0.09,5.10510510510511,34
"1633","{ChildBks,CookBks,RefBks,ArtBks,GeogBks} => {ItalArt}",0.01,0.246913580246914,0.0405,5.09100165457554,20
"1095","{ChildBks,CookBks,RefBks,ArtBks} => {ItalArt}",0.015,0.245901639344262,0.061,5.07013689369613,30
"128","{DoItYBks,RefBks,ArtBks} => {ItalAtlas}",0.01,0.186915887850467,0.0535,5.05178075271533,20
"152","{ChildBks,RefBks,GeogBks} => {ItalAtlas}",0.0175,0.186170212765957,0.094,5.0316273720529,35
"1145","{ChildBks,CookBks,DoItYBks,ArtBks} => {ItalArt}",0.02,0.24390243902439,0.082,5.02891626854413,40
"1085","{ChildBks,RefBks,ArtBks,GeogBks} => {ItalArt}",0.012,0.242424242424242,0.0495,4.99843798812871,24
"360","{CookBks,ArtBks,GeogBks} => {ItalArt}",0.025,0.241545893719807,0.1035,4.98032770556303,50
"160","{ChildBks,CookBks,RefBks} => {ItalAtlas}",0.0225,0.183673469387755,0.1225,4.96414782129068,45
"320","{YouthBks,CookBks,ArtBks} => {ItalArt}",0.0195,0.240740740740741,0.081,4.96372661321115,39
"1090","{CookBks,RefBks,ArtBks,GeogBks} => {ItalArt}",0.011,0.239130434782609,0.046,4.9305244285074,22
"280","{RefBks,ArtBks,GeogBks} => {ItalArt}",0.0135,0.238938053097345,0.0565,4.92655779582155,27
"1140","{CookBks,DoItYBks,ArtBks,GeogBks} => {ItalArt}",0.0155,0.238461538461538,0.065,4.9167327517843,31
"364","{ChildBks,CookBks,ArtBks} => {ItalArt}",0.03,0.237154150197628,0.1265,4.88977629273461,60
"120","{ChildBks,YouthBks,RefBks} => {ItalAtlas}",0.015,0.180722891566265,0.083,4.88440247476392,30
"284","{ChildBks,RefBks,ArtBks} => {ItalArt}",0.018,0.236842105263158,0.076,4.88334237655996,36
"288","{CookBks,RefBks,ArtBks} => {ItalArt}",0.0165,0.235714285714286,0.07,4.860088365243,33
"156","{CookBks,RefBks,GeogBks} => {ItalAtlas}",0.016,0.179775280898876,0.089,4.85879137564531,32
"1075","{ChildBks,YouthBks,RefBks,ArtBks} => {ItalArt}",0.01,0.235294117647059,0.0425,4.85142510612492,20
"148","{CookBks,DoItYBks,RefBks} => {ItalAtlas}",0.015,0.177514792899408,0.0845,4.79769710538941,30
"1120","{YouthBks,CookBks,ArtBks,GeogBks} => {ItalArt}",0.013,0.232142857142857,0.056,4.78645066273932,26
"348","{ChildBks,DoItYBks,ArtBks} => {ItalArt}",0.022,0.231578947368421,0.095,4.77482365708085,44
"116","{YouthBks,RefBks,GeogBks} => {ItalAtlas}",0.01,0.175438596491228,0.057,4.74158368895211,20
"950","{ChildBks,CookBks,DoItYBks,RefBks} => {ItalAtlas}",0.013,0.174496644295302,0.0745,4.71612552149465,26
"1150","{ChildBks,CookBks,ArtBks,GeogBks} => {ItalArt}",0.019,0.227544910179641,0.0835,4.69164763256991,38
"1","{ItalCook,ItalAtlas,ItalArt} => {RefBks}",0.0125,1,0.0125,4.66200466200466,25
"18","{ArtBks,ItalAtlas,ItalArt} => {RefBks}",0.0165,1,0.0165,4.66200466200466,33
"22","{GeogBks,ItalAtlas,ItalArt} => {RefBks}",0.0115,1,0.0115,4.66200466200466,23
"26","{ChildBks,ItalAtlas,ItalArt} => {RefBks}",0.0145,1,0.0145,4.66200466200466,29
"30","{CookBks,ItalAtlas,ItalArt} => {RefBks}",0.013,1,0.013,4.66200466200466,26
"54","{YouthBks,ItalCook,ItalAtlas} => {RefBks}",0.012,1,0.012,4.66200466200466,24
"58","{ArtBks,ItalCook,ItalAtlas} => {RefBks}",0.013,1,0.013,4.66200466200466,26
"62","{DoItYBks,ItalCook,ItalAtlas} => {RefBks}",0.0125,1,0.0125,4.66200466200466,25
"66","{GeogBks,ItalCook,ItalAtlas} => {RefBks}",0.015,1,0.015,4.66200466200466,30
"70","{ChildBks,ItalCook,ItalAtlas} => {RefBks}",0.02,1,0.02,4.66200466200466,40
"74","{CookBks,ItalCook,ItalAtlas} => {RefBks}",0.023,1,0.023,4.66200466200466,46
"115","{YouthBks,GeogBks,ItalAtlas} => {RefBks}",0.01,1,0.01,4.66200466200466,20
"119","{ChildBks,YouthBks,ItalAtlas} => {RefBks}",0.015,1,0.015,4.66200466200466,30
"123","{YouthBks,CookBks,ItalAtlas} => {RefBks}",0.0125,1,0.0125,4.66200466200466,25
"127","{DoItYBks,ArtBks,ItalAtlas} => {RefBks}",0.01,1,0.01,4.66200466200466,20
"131","{ArtBks,GeogBks,ItalAtlas} => {RefBks}",0.0115,1,0.0115,4.66200466200466,23
"135","{ChildBks,ArtBks,ItalAtlas} => {RefBks}",0.0155,1,0.0155,4.66200466200466,31
"139","{CookBks,ArtBks,ItalAtlas} => {RefBks}",0.014,1,0.014,4.66200466200466,28
"143","{ChildBks,DoItYBks,ItalAtlas} => {RefBks}",0.017,1,0.017,4.66200466200466,34
"147","{CookBks,DoItYBks,ItalAtlas} => {RefBks}",0.015,1,0.015,4.66200466200466,30
"151","{ChildBks,GeogBks,ItalAtlas} => {RefBks}",0.0175,1,0.0175,4.66200466200466,35
"155","{CookBks,GeogBks,ItalAtlas} => {RefBks}",0.016,1,0.016,4.66200466200466,32
"159","{ChildBks,CookBks,ItalAtlas} => {RefBks}",0.0225,1,0.0225,4.66200466200466,45
"802","{ArtBks,ItalCook,ItalAtlas,ItalArt} => {RefBks}",0.0125,1,0.0125,4.66200466200466,25
"807","{ChildBks,ItalCook,ItalAtlas,ItalArt} => {RefBks}",0.011,1,0.011,4.66200466200466,22
"812","{CookBks,ItalCook,ItalAtlas,ItalArt} => {RefBks}",0.0125,1,0.0125,4.66200466200466,25
"833","{ArtBks,GeogBks,ItalAtlas,ItalArt} => {RefBks}",0.0115,1,0.0115,4.66200466200466,23
"838","{ChildBks,ArtBks,ItalAtlas,ItalArt} => {RefBks}",0.0145,1,0.0145,4.66200466200466,29
"843","{CookBks,ArtBks,ItalAtlas,ItalArt} => {RefBks}",0.013,1,0.013,4.66200466200466,26
"848","{ChildBks,GeogBks,ItalAtlas,ItalArt} => {RefBks}",0.01,1,0.01,4.66200466200466,20
"853","{ChildBks,CookBks,ItalAtlas,ItalArt} => {RefBks}",0.0115,1,0.0115,4.66200466200466,23
"868","{ChildBks,YouthBks,ItalCook,ItalAtlas} => {RefBks}",0.011,1,0.011,4.66200466200466,22
"873","{YouthBks,CookBks,ItalCook,ItalAtlas} => {RefBks}",0.012,1,0.012,4.66200466200466,24
"878","{ChildBks,ArtBks,ItalCook,ItalAtlas} => {RefBks}",0.0115,1,0.0115,4.66200466200466,23
"883","{CookBks,ArtBks,ItalCook,ItalAtlas} => {RefBks}",0.013,1,0.013,4.66200466200466,26
"888","{ChildBks,DoItYBks,ItalCook,ItalAtlas} => {RefBks}",0.011,1,0.011,4.66200466200466,22
"893","{CookBks,DoItYBks,ItalCook,ItalAtlas} => {RefBks}",0.0125,1,0.0125,4.66200466200466,25
"898","{ChildBks,GeogBks,ItalCook,ItalAtlas} => {RefBks}",0.0135,1,0.0135,4.66200466200466,27
"903","{CookBks,GeogBks,ItalCook,ItalAtlas} => {RefBks}",0.015,1,0.015,4.66200466200466,30
"908","{ChildBks,CookBks,ItalCook,ItalAtlas} => {RefBks}",0.02,1,0.02,4.66200466200466,40
"934","{ChildBks,YouthBks,CookBks,ItalAtlas} => {RefBks}",0.0115,1,0.0115,4.66200466200466,23
"939","{ChildBks,ArtBks,GeogBks,ItalAtlas} => {RefBks}",0.01,1,0.01,4.66200466200466,20
"944","{ChildBks,CookBks,ArtBks,ItalAtlas} => {RefBks}",0.0125,1,0.0125,4.66200466200466,25
"949","{ChildBks,CookBks,DoItYBks,ItalAtlas} => {RefBks}",0.013,1,0.013,4.66200466200466,26
"954","{ChildBks,CookBks,GeogBks,ItalAtlas} => {RefBks}",0.0135,1,0.0135,4.66200466200466,27
"1498","{ChildBks,ArtBks,ItalCook,ItalAtlas,ItalArt} => {RefBks}",0.011,1,0.011,4.66200466200466,22
"1504","{CookBks,ArtBks,ItalCook,ItalAtlas,ItalArt} => {RefBks}",0.0125,1,0.0125,4.66200466200466,25
"1510","{ChildBks,CookBks,ItalCook,ItalAtlas,ItalArt} => {RefBks}",0.011,1,0.011,4.66200466200466,22
"1523","{ChildBks,ArtBks,GeogBks,ItalAtlas,ItalArt} => {RefBks}",0.01,1,0.01,4.66200466200466,20
"1529","{ChildBks,CookBks,ArtBks,ItalAtlas,ItalArt} => {RefBks}",0.0115,1,0.0115,4.66200466200466,23
"1535","{ChildBks,YouthBks,CookBks,ItalCook,ItalAtlas} => {RefBks}",0.011,1,0.011,4.66200466200466,22
"1541","{ChildBks,CookBks,ArtBks,ItalCook,ItalAtlas} => {RefBks}",0.0115,1,0.0115,4.66200466200466,23
"1547","{ChildBks,CookBks,DoItYBks,ItalCook,ItalAtlas} => {RefBks}",0.011,1,0.011,4.66200466200466,22
"1553","{ChildBks,CookBks,GeogBks,ItalCook,ItalAtlas} => {RefBks}",0.0135,1,0.0135,4.66200466200466,27
"1757","{ChildBks,CookBks,ArtBks,ItalCook,ItalAtlas,ItalArt} => {RefBks}",0.011,1,0.011,4.66200466200466,22
"344","{DoItYBks,ArtBks,GeogBks} => {ItalArt}",0.0165,0.226027397260274,0.073,4.6603587063974,33
"356","{ChildBks,ArtBks,GeogBks} => {ItalArt}",0.023,0.225490196078431,0.102,4.64928239336972,46
"955","{ChildBks,CookBks,RefBks,GeogBks} => {ItalAtlas}",0.0135,0.171974522292994,0.0785,4.6479600619728,27
"268","{YouthBks,RefBks,ArtBks} => {ItalArt}",0.011,0.224489795918367,0.049,4.62865558594572,22
"1125","{ChildBks,YouthBks,CookBks,ArtBks} => {ItalArt}",0.015,0.223880597014925,0.067,4.61609478381289,30
"312","{YouthBks,ArtBks,GeogBks} => {ItalArt}",0.0145,0.223076923076923,0.065,4.59952418715305,29
"935","{ChildBks,YouthBks,CookBks,RefBks} => {ItalAtlas}",0.0115,0.169117647058824,0.068,4.57074721780604,23
"316","{ChildBks,YouthBks,ArtBks} => {ItalArt}",0.0175,0.217391304347826,0.0805,4.48229493500672,35
"1080","{ChildBks,DoItYBks,RefBks,ArtBks} => {ItalArt}",0.01,0.217391304347826,0.046,4.48229493500672,20
"1639","{ChildBks,YouthBks,CookBks,ArtBks,GeogBks} => {ItalArt}",0.01,0.21505376344086,0.0465,4.43409821527547,20
"124","{YouthBks,CookBks,RefBks} => {ItalAtlas}",0.0125,0.161290322580645,0.0775,4.359197907585,25
"1105","{ChildBks,YouthBks,DoItYBks,ArtBks} => {ItalArt}",0.0105,0.205882352941176,0.051,4.24499696785931,21
"276","{DoItYBks,RefBks,ArtBks} => {ItalArt}",0.011,0.205607476635514,0.0535,4.23932941516524,22
"1645","{ChildBks,CookBks,DoItYBks,ArtBks,GeogBks} => {ItalArt}",0.011,0.205607476635514,0.0535,4.23932941516524,22
"1135","{ChildBks,DoItYBks,ArtBks,GeogBks} => {ItalArt}",0.012,0.201680672268908,0.0595,4.15836437667851,24
"5","{ItalCook,ItalAtlas,ItalArt} => {ArtBks}",0.0125,1,0.0125,4.149377593361,25
"17","{RefBks,ItalAtlas,ItalArt} => {ArtBks}",0.0165,1,0.0165,4.149377593361,33
"34","{GeogBks,ItalAtlas,ItalArt} => {ArtBks}",0.0115,1,0.0115,4.149377593361,23
"38","{ChildBks,ItalAtlas,ItalArt} => {ArtBks}",0.0145,1,0.0145,4.149377593361,29
"42","{CookBks,ItalAtlas,ItalArt} => {ArtBks}",0.013,1,0.013,4.149377593361,26
"182","{ChildBks,ItalArt,Florence} => {ArtBks}",0.0105,1,0.0105,4.149377593361,21
"186","{CookBks,ItalArt,Florence} => {ArtBks}",0.0105,1,0.0105,4.149377593361,21
"189","{RefBks,ItalCook,ItalArt} => {ArtBks}",0.016,1,0.016,4.149377593361,32
"205","{YouthBks,ItalCook,ItalArt} => {ArtBks}",0.019,1,0.019,4.149377593361,38
"226","{DoItYBks,ItalCook,ItalArt} => {ArtBks}",0.025,1,0.025,4.149377593361,50
"230","{GeogBks,ItalCook,ItalArt} => {ArtBks}",0.024,1,0.024,4.149377593361,48
"234","{ChildBks,ItalCook,ItalArt} => {ArtBks}",0.0285,1,0.0285,4.149377593361,57
"238","{CookBks,ItalCook,ItalArt} => {ArtBks}",0.0375,1,0.0375,4.149377593361,75
"265","{YouthBks,RefBks,ItalArt} => {ArtBks}",0.011,1,0.011,4.149377593361,22
"274","{DoItYBks,RefBks,ItalArt} => {ArtBks}",0.011,1,0.011,4.149377593361,22
"278","{RefBks,GeogBks,ItalArt} => {ArtBks}",0.0135,1,0.0135,4.149377593361,27
"282","{ChildBks,RefBks,ItalArt} => {ArtBks}",0.018,1,0.018,4.149377593361,36
"286","{CookBks,RefBks,ItalArt} => {ArtBks}",0.0165,1,0.0165,4.149377593361,33
"306","{YouthBks,DoItYBks,ItalArt} => {ArtBks}",0.015,1,0.015,4.149377593361,30
"310","{YouthBks,GeogBks,ItalArt} => {ArtBks}",0.0145,1,0.0145,4.149377593361,29
"314","{ChildBks,YouthBks,ItalArt} => {ArtBks}",0.0175,1,0.0175,4.149377593361,35
"318","{YouthBks,CookBks,ItalArt} => {ArtBks}",0.0195,1,0.0195,4.149377593361,39
"343","{DoItYBks,GeogBks,ItalArt} => {ArtBks}",0.0165,1,0.0165,4.149377593361,33
"347","{ChildBks,DoItYBks,ItalArt} => {ArtBks}",0.022,1,0.022,4.149377593361,44
"351","{CookBks,DoItYBks,ItalArt} => {ArtBks}",0.027,1,0.027,4.149377593361,54
"355","{ChildBks,GeogBks,ItalArt} => {ArtBks}",0.023,1,0.023,4.149377593361,46
"359","{CookBks,GeogBks,ItalArt} => {ArtBks}",0.025,1,0.025,4.149377593361,50
"363","{ChildBks,CookBks,ItalArt} => {ArtBks}",0.03,1,0.03,4.149377593361,60
"801","{RefBks,ItalCook,ItalAtlas,ItalArt} => {ArtBks}",0.0125,1,0.0125,4.149377593361,25
"817","{ChildBks,ItalCook,ItalAtlas,ItalArt} => {ArtBks}",0.011,1,0.011,4.149377593361,22
"822","{CookBks,ItalCook,ItalAtlas,ItalArt} => {ArtBks}",0.0125,1,0.0125,4.149377593361,25
"832","{RefBks,GeogBks,ItalAtlas,ItalArt} => {ArtBks}",0.0115,1,0.0115,4.149377593361,23
"837","{ChildBks,RefBks,ItalAtlas,ItalArt} => {ArtBks}",0.0145,1,0.0145,4.149377593361,29
"842","{CookBks,RefBks,ItalAtlas,ItalArt} => {ArtBks}",0.013,1,0.013,4.149377593361,26
"858","{ChildBks,GeogBks,ItalAtlas,ItalArt} => {ArtBks}",0.01,1,0.01,4.149377593361,20
"863","{ChildBks,CookBks,ItalAtlas,ItalArt} => {ArtBks}",0.0115,1,0.0115,4.149377593361,23
"957","{RefBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.011,1,0.011,4.149377593361,22
"962","{ChildBks,RefBks,ItalCook,ItalArt} => {ArtBks}",0.0145,1,0.0145,4.149377593361,29
"967","{CookBks,RefBks,ItalCook,ItalArt} => {ArtBks}",0.016,1,0.016,4.149377593361,32
"987","{YouthBks,DoItYBks,ItalCook,ItalArt} => {ArtBks}",0.013,1,0.013,4.149377593361,26
"992","{YouthBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.0125,1,0.0125,4.149377593361,25
"997","{ChildBks,YouthBks,ItalCook,ItalArt} => {ArtBks}",0.0145,1,0.0145,4.149377593361,29
"1002","{YouthBks,CookBks,ItalCook,ItalArt} => {ArtBks}",0.019,1,0.019,4.149377593361,38
"1023","{DoItYBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.015,1,0.015,4.149377593361,30
"1028","{ChildBks,DoItYBks,ItalCook,ItalArt} => {ArtBks}",0.0185,1,0.0185,4.149377593361,37
"1033","{CookBks,DoItYBks,ItalCook,ItalArt} => {ArtBks}",0.025,1,0.025,4.149377593361,50
"1038","{ChildBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.0185,1,0.0185,4.149377593361,37
"1043","{CookBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.024,1,0.024,4.149377593361,48
"1048","{ChildBks,CookBks,ItalCook,ItalArt} => {ArtBks}",0.0285,1,0.0285,4.149377593361,57
"1072","{ChildBks,YouthBks,RefBks,ItalArt} => {ArtBks}",0.01,1,0.01,4.149377593361,20
"1078","{ChildBks,DoItYBks,RefBks,ItalArt} => {ArtBks}",0.01,1,0.01,4.149377593361,20
"1083","{ChildBks,RefBks,GeogBks,ItalArt} => {ArtBks}",0.012,1,0.012,4.149377593361,24
"1088","{CookBks,RefBks,GeogBks,ItalArt} => {ArtBks}",0.011,1,0.011,4.149377593361,22
"1093","{ChildBks,CookBks,RefBks,ItalArt} => {ArtBks}",0.015,1,0.015,4.149377593361,30
"1103","{ChildBks,YouthBks,DoItYBks,ItalArt} => {ArtBks}",0.0105,1,0.0105,4.149377593361,21
"1108","{YouthBks,CookBks,DoItYBks,ItalArt} => {ArtBks}",0.0135,1,0.0135,4.149377593361,27
"1113","{ChildBks,YouthBks,GeogBks,ItalArt} => {ArtBks}",0.011,1,0.011,4.149377593361,22
"1118","{YouthBks,CookBks,GeogBks,ItalArt} => {ArtBks}",0.013,1,0.013,4.149377593361,26
"1123","{ChildBks,YouthBks,CookBks,ItalArt} => {ArtBks}",0.015,1,0.015,4.149377593361,30
"1134","{ChildBks,DoItYBks,GeogBks,ItalArt} => {ArtBks}",0.012,1,0.012,4.149377593361,24
"1139","{CookBks,DoItYBks,GeogBks,ItalArt} => {ArtBks}",0.0155,1,0.0155,4.149377593361,31
"1144","{ChildBks,CookBks,DoItYBks,ItalArt} => {ArtBks}",0.02,1,0.02,4.149377593361,40
"1149","{ChildBks,CookBks,GeogBks,ItalArt} => {ArtBks}",0.019,1,0.019,4.149377593361,38
"1497","{ChildBks,RefBks,ItalCook,ItalAtlas,ItalArt} => {ArtBks}",0.011,1,0.011,4.149377593361,22
"1503","{CookBks,RefBks,ItalCook,ItalAtlas,ItalArt} => {ArtBks}",0.0125,1,0.0125,4.149377593361,25
"1516","{ChildBks,CookBks,ItalCook,ItalAtlas,ItalArt} => {ArtBks}",0.011,1,0.011,4.149377593361,22
"1522","{ChildBks,RefBks,GeogBks,ItalAtlas,ItalArt} => {ArtBks}",0.01,1,0.01,4.149377593361,20
"1528","{ChildBks,CookBks,RefBks,ItalAtlas,ItalArt} => {ArtBks}",0.0115,1,0.0115,4.149377593361,23
"1558","{ChildBks,RefBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.01,1,0.01,4.149377593361,20
"1564","{CookBks,RefBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.011,1,0.011,4.149377593361,22
"1570","{ChildBks,CookBks,RefBks,ItalCook,ItalArt} => {ArtBks}",0.0145,1,0.0145,4.149377593361,29
"1582","{YouthBks,CookBks,DoItYBks,ItalCook,ItalArt} => {ArtBks}",0.013,1,0.013,4.149377593361,26
"1588","{YouthBks,CookBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.0125,1,0.0125,4.149377593361,25
"1594","{ChildBks,YouthBks,CookBks,ItalCook,ItalArt} => {ArtBks}",0.0145,1,0.0145,4.149377593361,29
"1601","{ChildBks,DoItYBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.0105,1,0.0105,4.149377593361,21
"1607","{CookBks,DoItYBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.015,1,0.015,4.149377593361,30
"1613","{ChildBks,CookBks,DoItYBks,ItalCook,ItalArt} => {ArtBks}",0.0185,1,0.0185,4.149377593361,37
"1619","{ChildBks,CookBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.0185,1,0.0185,4.149377593361,37
"1631","{ChildBks,CookBks,RefBks,GeogBks,ItalArt} => {ArtBks}",0.01,1,0.01,4.149377593361,20
"1637","{ChildBks,YouthBks,CookBks,GeogBks,ItalArt} => {ArtBks}",0.01,1,0.01,4.149377593361,20
"1644","{ChildBks,CookBks,DoItYBks,GeogBks,ItalArt} => {ArtBks}",0.011,1,0.011,4.149377593361,22
"1756","{ChildBks,CookBks,RefBks,ItalCook,ItalAtlas,ItalArt} => {ArtBks}",0.011,1,0.011,4.149377593361,22
"1764","{ChildBks,CookBks,RefBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.01,1,0.01,4.149377593361,20
"1772","{ChildBks,CookBks,DoItYBks,GeogBks,ItalCook,ItalArt} => {ArtBks}",0.0105,1,0.0105,4.149377593361,21
"1115","{ChildBks,YouthBks,ArtBks,GeogBks} => {ItalArt}",0.011,0.2,0.055,4.12371134020619,22
"1159","{CookBks,ArtBks,GeogBks,Florence} => {ItalCook}",0.01,0.434782608695652,0.023,3.8306837770542,20
"1169","{ChildBks,CookBks,GeogBks,Florence} => {ItalCook}",0.0105,0.428571428571429,0.0245,3.77595972309629,21
"399","{CookBks,GeogBks,Florence} => {ItalCook}",0.013,0.419354838709677,0.031,3.69475628819099,26
"403","{ChildBks,CookBks,Florence} => {ItalCook}",0.014,0.417910447761194,0.0335,3.68203037675061,28
"1164","{ChildBks,CookBks,ArtBks,Florence} => {ItalCook}",0.01,0.4,0.025,3.52422907488987,20
"1651","{ChildBks,YouthBks,CookBks,RefBks,ArtBks} => {ItalCook}",0.0135,0.397058823529412,0.034,3.4983156258098,27
